,ISBN,category_id
2897,0743457943,70
2898,0743457943,557
2899,0373484224,70
2900,0373484224,544
2901,0553205757,22
2902,0060171510,142
2903,0060171510,2
2904,0312421001,4
2905,0312421001,407
2906,0312421001,408
2907,0786000988,3
2908,0786000988,2
2909,0380789019,16
2910,0380789019,69
2911,0380789019,293
2912,0380789019,294
2913,0380789019,177
2914,0380789019,180
2915,0380789019,295
2916,0380789019,194
2917,0380789019,195
2918,0451135989,30
2919,0451135989,34
2920,0451135989,2
2921,0380018179,48
2922,0380018179,2
2923,0679004785,15
2924,0679004785,36
2925,0679004785,2
2926,0684825821,90
2927,0684825821,2
2928,0517395754,59
2929,0517395754,312
2930,067101420X,25
2931,067101420X,558
2932,0679457313,70
2933,0679457313,248
2934,0679457313,538
2935,0394557433,102
2936,0394557433,337
2937,0394557433,338
2938,0553571656,27
2939,0553571656,559
2940,0312169787,165
2941,0312169787,166
2942,0312169787,560
2943,0942257324,117
2944,0942257324,16
2945,0942257324,2
2946,0805008950,246
2947,0805008950,561
2948,0786866276,25
2949,0786866276,307
2950,0786866276,308
2951,0151000638,56
2952,0151000638,2
2953,0140266771,15
2954,0140266771,88
2955,0140266771,89
2956,015644450X,41
2957,015644450X,132
2958,0679723420,117
2959,0679723420,16
2960,0679723420,2
2961,0441004016,16
2962,0441004016,2
2963,0671500546,56
2964,0671500546,332
2965,0671500546,562
2966,0140620338,3
2967,0140620338,2
2968,0460878263,56
2969,0460878263,332
2970,0460878263,563
2971,3257061269,13
2972,3257061269,564
2973,3257061269,565
2974,3453210999,56
2975,3453210999,2
2976,3404126661,59
2977,3404126661,173
2978,3453177622,70
2979,3453177622,418
2980,3453177622,419
2981,3453863593,9
2982,3453863593,250
2983,3453863593,449
2984,3499108518,56
2985,3499108518,332
2986,3499108518,563
2987,3518367064,27
2988,3518367064,64
2989,3518367064,2
2990,3453199766,15
2991,3453199766,2
2992,3746670144,82
2993,3746670144,83
2994,3453088433,15
2995,3453088433,2
2996,0425137015,16
2997,0425137015,17
2998,0425137015,18
2999,0553572490,59
3000,0553572490,60
3001,0553572490,2
3002,0553576976,9
3003,0553576976,301
3004,0451450604,25
3005,0451450604,347
3006,0441001335,3
3007,0441001335,2
3008,0451454677,22
3009,0373257074,98
3010,0373257074,248
3011,0373257074,538
3012,0441435351,12
3013,0441435351,566
3014,0441435351,567
3015,0373092237,16
3016,0373092237,69
3017,0373092237,2
3018,0373057296,56
3019,0373057296,187
3020,0373057296,47
3021,0373057296,354
3022,0373058446,75
3023,0373058446,76
3024,0373058446,124
3025,0349103232,12
3026,0349103232,409
3027,0349103232,568
3028,0571197779,15
3029,0571197779,79
3030,0571197779,471
3031,0679745653,70
3032,0679745653,59
3033,0679745653,569
3034,0571200389,70
3035,0571200389,248
3036,0571200389,570
3037,0785268480,25
3038,0785268480,2
3039,014044503X,116
3040,014044503X,415
3041,0851707777,16
3042,0851707777,17
3043,0851707777,405
3044,0006276199,41
3045,0006276199,325
3046,0551031123,22
3047,0551030682,22
3048,0551032510,75
3049,0551032510,76
3050,0551032510,266
3051,000649840X,13
3052,000649840X,256
3053,000649840X,2
3054,0140431268,25
3055,0140431268,571
3056,0099771519,16
3057,0099771519,17
3058,0099771519,2
3059,0486265862,15
3060,0486265862,2
3061,067102535X,102
3062,067102535X,342
3063,0876855575,4
3064,0876855575,274
3065,0330376136,16
3066,0330376136,69
3067,0330376136,2
3068,0140272658,45
3069,0140272658,572
3070,3407780028,42
3071,3407780028,573
3072,3407780028,213
3073,3407780117,30
3074,3407780117,128
3075,3407780117,574
3076,3257250398,75
3077,3257250398,2
3078,3257250053,15
3079,3257250053,80
3080,3257250053,2
3081,3257250460,62
3082,3257250460,2
3083,3442435951,117
3084,3442435951,90
3085,3442435951,2
3086,3442435838,75
3087,3442435838,76
3088,3442435838,266
3089,3608919724,59
3090,3608919724,2
3091,3453132262,22
3092,379411664X,70
3093,379411664X,201
3094,379411664X,229
3095,340780573X,117
3096,340780573X,90
3097,340780573X,141
3098,3407805853,174
3099,3407805853,31
3100,0385720920,30
3101,0385720920,34
3102,0385720920,2
3103,0385498721,98
3104,0385498721,201
3105,0385498721,575
3106,0972948503,98
3107,0972948503,508
3108,0972948503,509
3109,0380813815,296
3110,0380813815,2
3111,2070372294,70
3112,2070372294,118
3113,2070372294,119
3114,2264030542,70
3115,2264030542,164
3116,0030615321,70
3117,0030615321,248
3118,0030615321,576
3119,0836217632,15
3120,0836217632,2
3121,0140099832,59
3122,0140099832,2
3123,0385314744,246
3124,0385314744,325
3125,0316107417,56
3126,0316107417,187
3127,0316107417,577
3128,0894803700,48
3129,0894803700,31
3130,0449221164,25
3131,0449221164,2
3132,0553801031,22
3133,0590457225,259
3134,0590457225,578
3135,0316929190,16
3136,0316929190,17
3137,0316929190,579
3138,0553052845,16
3139,0553052845,69
3140,0553052845,268
3141,0140390693,73
3142,0140390693,514
3143,0439404371,102
3144,0439404371,342
3145,0939766027,117
3146,0939766027,2
3147,0679741011,98
3148,0679741011,248
3149,0679741011,576
3150,0345307674,12
3151,0345307674,566
3152,0345307674,580
3153,0425071421,15
3154,0425071421,115
3155,0425071421,2
3156,0345297687,50
3157,0345297687,146
3158,0766607119,70
3159,0766607119,581
3160,0766607119,2
3161,1573225789,59
3162,1573225789,2
3163,0380754843,50
3164,0380754843,582
3165,0345368940,15
3166,0345368940,88
3167,0345368940,89
3168,0345331605,16
3169,0345331605,69
3170,0345331605,2
3171,0425050807,75
3172,0425050807,2
3173,044100962X,15
3174,044100962X,20
3175,0553296981,25
3176,0553296981,33
3177,0553296981,2
3178,1895383129,56
3179,1895383129,187
3180,1895383129,583
3181,0375724575,41
3182,0375724575,584
3183,0375724575,585
3184,067163884X,15
3185,067163884X,88
3186,067163884X,89
3187,0553140434,82
3188,0553140434,586
3189,0029087104,25
3190,0029087104,307
3191,0029087104,308
3192,0425050750,22
3193,0345285549,98
3194,0345285549,456
3195,0345290240,98
3196,0345290240,201
3197,0345290240,229
3198,0345301870,70
3199,0345301870,2
3200,0451169530,70
3201,0451169530,201
3202,0451169530,202
3203,067168390X,73
3204,067168390X,487
3205,0385335881,45
3206,0385335881,2
3207,0385335482,45
3208,0385335482,473
3209,0553258001,70
3210,0553258001,243
3211,0553258001,2
3212,0671679627,136
3213,0671679627,310
3214,0671679627,2
3215,0375704043,16
3216,0375704043,207
3217,0375704043,587
3218,0373871279,22
3219,0373484070,9
3220,0373484070,101
3221,0373484070,2
3222,0805063889,45
3223,0805063889,280
3224,068986020X,15
3225,068986020X,2
3226,0671568809,16
3227,0671568809,17
3228,0671568809,18
3229,1573228567,45
3230,1573228567,588
3231,0553582658,70
3232,0553582658,199
3233,051513399X,3
3234,051513399X,40
3235,0373218400,15
3236,0373218400,381
3237,0449217868,70
3238,0449217868,63
3239,0449217868,474
3240,0449217868,475
3241,0449217868,476
3242,0449217868,477
3243,0671573020,113
3244,0671573020,589
3245,0517006456,15
3246,0517006456,36
3247,0517006456,152
3248,0786867086,113
3249,0786867086,590
3250,1569471800,70
3251,1569471800,556
3252,0374216495,27
3253,0374216495,327
3254,0312274572,15
3255,0312274572,66
3256,0316825336,45
3257,0316825336,497
3258,0871137631,48
3259,0871137631,591
3260,0679419152,12
3261,0679419152,566
3262,0679419152,580
3263,0060192895,16
3264,0060192895,17
3265,0060192895,292
3266,0826308791,7
3267,0826308791,2
3268,0140259198,16
3269,0140259198,2
3270,0345435249,246
3271,0345435249,390
3272,0345435249,592
3273,0441003257,9
3274,0441003257,21
3275,8850200005,56
3276,8850200005,187
3277,8850200005,47
3278,8850200005,2
3279,0451202503,22
3280,0446606812,4
3281,0446606812,317
3282,0446606812,2
3283,0671028375,41
3284,0671028375,584
3285,0671028375,585
3286,0451181468,15
3287,0451181468,541
3288,0399149759,70
3289,0399149759,199
3290,0345384733,15
3291,0345384733,88
3292,0345384733,2
3293,0671759361,25
3294,0671759361,71
3295,0830724982,15
3296,0830724982,2
3297,0399146008,25
3298,0399146008,2
3299,3442720001,56
3300,3442720001,469
3301,0515132632,59
3302,0515132632,257
3303,044990671X,56
3304,044990671X,31
3305,0688124402,70
3306,0688124402,478
3307,0688124402,479
3308,0929587081,30
3309,0929587081,389
3310,155970117X,16
3311,155970117X,85
3312,155970117X,423
3313,0688105408,15
3314,0688105408,88
3315,0688105408,2
3316,0871130297,12
3317,0871130297,2
3318,0440500095,22
3319,1570362084,3
3320,1570362084,55
3321,0060930535,4
3322,0060930535,461
3323,0375702709,3
3324,0375702709,55
3325,044990928X,22
3326,0671038184,70
3327,0671038184,199
3328,0060916508,12
3329,0060916508,2
3330,0756401453,4
3331,0756401453,470
3332,0963270702,15
3333,0963270702,115
3334,0963270702,359
3335,0399242562,32
3336,0399242562,284
3337,0399242562,371
3338,0552996009,16
3339,0552996009,69
3340,0552996009,2
3341,0708881297,56
3342,0708881297,187
3343,0708881297,47
3344,0708881297,593
3345,0142000663,174
3346,0142000663,2
3347,0590542443,421
3348,0590542443,594
3349,0590542443,2
3350,0590112899,70
3351,0590112899,556
3352,0590660543,56
3353,0590660543,187
3354,0590660543,47
3355,0590660543,2
3356,0345361792,15
3357,0345361792,233
3358,0345361792,2
3359,0552999512,15
3360,0552999512,36
3361,0552999512,2
3362,041619513X,102
3363,041619513X,69
3364,041619513X,2
3365,0855030224,25
3366,0855030224,595
3367,0861638522,70
3368,0861638522,254
3369,0861638522,255
3370,0575073314,70
3371,0575073314,556
3372,0575073004,70
3373,0575073004,243
3374,0575073004,2
3375,0394404289,3
3376,0394404289,481
3377,000636988X,90
3378,000636988X,31
3379,1578562333,22
3380,0345458915,168
3381,0345458915,596
3382,038531258X,15
3383,038531258X,115
3384,038531258X,2
3385,006092988X,15
3386,006092988X,88
3387,006092988X,2
3388,0140317937,25
3389,0140317937,81
3390,0140317937,2
3391,0743225406,70
3392,0743225406,464
3393,0553256696,3
3394,0553256696,40
3395,0785263780,3
3396,0785263780,597
3397,0802433243,12
3398,0802433243,598
3399,0802433243,2
3400,0375413081,22
3401,1400034779,70
3402,1400034779,201
3403,1400034779,599
3404,038533303X,15
3405,038533303X,88
3406,038533303X,89
3407,0451163753,117
3408,0451163753,2
3409,0440414520,113
3410,0440414520,600
3411,0440414520,2
3412,0786885688,25
3413,0786885688,134
3414,0786885688,601
3415,0671880187,59
3416,0671880187,60
3417,0671880187,325
3418,1558506454,16
3419,1558506454,85
3420,1558506454,602
3421,0895773538,73
3422,0895773538,2
3423,0385247745,30
3424,0385247745,603
3425,0385247745,2
3426,0385293542,73
3427,0385293542,604
3428,0802069347,155
3429,0802069347,47
3430,0802069347,2
3431,0671721038,70
3432,0671721038,197
3433,0671721038,605
3434,0671311891,70
3435,0671311891,118
3436,0671311891,119
3437,0345387007,70
3438,0345387007,478
3439,0345387007,479
3440,037570504X,113
3441,037570504X,2
3442,0767902521,41
3443,0767902521,584
3444,0767902521,2
3445,0892967048,27
3446,0892967048,28
3447,0892967048,606
3448,0553377868,102
3449,0553377868,342
3450,0472113658,41
3451,0472113658,584
3452,0472113658,2
3453,0609608444,15
3454,0609608444,264
3455,0670032425,9
3456,0670032425,325
3457,0915811332,7
3458,0915811332,2
3459,1558744606,50
3460,1558744606,607
3461,080410753X,142
3462,080410753X,143
3463,080410753X,2
3464,0451526503,22
3465,0345325818,16
3466,0345325818,69
3467,0345325818,314
3468,044023767X,13
3469,044023767X,256
3470,044023767X,608
3471,014131088X,9
3472,014131088X,234
3473,043909013X,3
3474,043909013X,55
3475,0140244824,15
3476,0140244824,19
3477,155643068X,246
3478,155643068X,486
3479,096478260X,25
3480,096478260X,311
3481,155643152X,70
3482,155643152X,109
3483,155643152X,2
3484,0553346768,3
3485,0553346768,11
3486,0884043142,165
3487,0884043142,166
3488,0884043142,560
3489,0743221990,113
3490,0743221990,609
3491,0743221990,610
3492,0312983212,9
3493,0312983212,101
3494,0312983212,2
3495,0553486411,117
3496,0553486411,90
3497,0553486411,2
3498,3478088534,30
3499,3478088534,34
3500,3478088534,2
3501,3821807059,70
3502,3821807059,556
3503,0865532168,9
3504,0865532168,101
3505,0865532168,2
3506,059040640X,25
3507,059040640X,611
3508,1566197155,16
3509,1566197155,2
3510,0805210318,91
3511,0805210318,612
3512,0805210318,2
3513,031227999X,70
3514,031227999X,201
3515,031227999X,613
3516,0385508417,32
3517,0385508417,78
3518,0385510438,70
3519,0385510438,243
3520,0385510438,2
3521,0848705459,22
3522,0380723638,142
3523,0380723638,614
3524,0718001044,22
3525,0307132668,22
3526,0812515722,13
3527,0812515722,564
3528,0812515722,565
3529,0373169876,165
3530,0373169876,166
3531,0373169876,615
3532,0890842795,70
3533,0890842795,418
3534,0890842795,2
3535,0385324057,22
3536,9505470010,174
3537,9505470010,2
3538,0609602535,16
3539,0609602535,395
3540,0609602535,396
3541,0609602535,397
3542,0609602535,398
3543,0425185710,56
3544,0425185710,99
3545,0425185710,616
3546,0061030651,91
3547,0061030651,2
3548,0425178773,30
3549,0425178773,34
3550,0425178773,2
3551,0553575619,22
3552,0671578391,91
3553,0671578391,2
3554,0425095584,56
3555,0425095584,99
3556,0425095584,442
3557,0425095584,2
3558,0451409086,3
3559,0451409086,29
3560,031298250X,22
3561,006109594X,30
3562,006109594X,87
3563,0671527215,117
3564,0671527215,2
3565,0486203077,7
3566,0486203077,617
3567,2894850743,15
3568,2894850743,66
3569,0671522817,3
3570,0671522817,413
3571,0618074716,3
3572,0618074716,196
3573,1400062888,56
3574,1400062888,187
3575,1400062888,188
3576,0618045996,45
3577,0618045996,473
3578,0312303033,16
3579,0312303033,69
3580,0312303033,268
3581,1931520038,22
3582,0671318314,15
3583,0671318314,88
3584,0671318314,89
3585,0553377876,113
3586,0553377876,600
3587,0553377876,2
3588,1558612815,15
3589,1558612815,36
3590,1558612815,2
3591,014025448X,12
3592,014025448X,367
3593,0060934417,59
3594,0060934417,60
3595,0060934417,2
3596,0671793489,12
3597,0671793489,242
3598,0671793489,618
3599,0174434642,30
3600,0174434642,34
3601,0174434642,2
3602,0679772677,70
3603,0679772677,2
3604,0312983824,15
3605,0312983824,88
3606,0312983824,2
3607,0449149676,9
3608,0449149676,101
3609,0449149676,2
3610,0449006344,15
3611,0449006344,20
3612,0553568183,56
3613,0553568183,2
3614,0451191153,3
3615,0451191153,597
3616,0440224624,59
3617,0440224624,619
3618,0451523067,13
3619,0451523067,256
3620,0451523067,608
3621,0743418174,174
3622,0743418174,620
3623,0451526295,62
3624,0451526295,621
3625,0440214424,45
3626,0440214424,622
3627,0451187903,174
3628,0451187903,330
3629,0451187903,623
3630,0385491050,15
3631,0385491050,24
3632,0671036505,117
3633,0671036505,418
3634,0671036505,624
3635,0553213504,91
3636,0553213504,383
3637,0446605891,16
3638,0446605891,69
3639,0446605891,268
3640,0394758285,117
3641,0394758285,625
3642,0394758285,69
3643,0394758285,2
3644,0671004565,116
3645,0671004565,415
3646,0345370805,113
3647,0345370805,609
3648,0345370805,610
3649,0375703055,30
3650,0375703055,34
3651,0375703055,2
3652,0156006529,56
3653,0156006529,332
3654,0156006529,562
3655,0446673544,70
3656,0446673544,63
3657,0446673544,626
3658,0140256369,50
3659,0140256369,146
3660,0312243022,70
3661,0312243022,243
3662,0312243022,2
3663,0316789844,70
3664,0316789844,478
3665,0316789844,479
3666,0679761837,113
3667,0679761837,590
3668,0385490445,75
3669,0385490445,2
3670,0380725398,70
3671,0380725398,63
3672,0380725398,627
3673,0380725398,628
3674,0380725398,477
3675,0345316770,3
3676,0345316770,2
3677,0375700757,16
3678,0375700757,69
3679,0375700757,2
3680,0070212570,50
3681,0070212570,629
3682,0385480016,70
3683,0385480016,556
3684,0061098361,259
3685,0061098361,630
3686,0061093092,12
3687,0061093092,2
3688,0821758950,25
3689,0821758950,631
3690,0679729917,22
3691,0451411013,70
3692,0451411013,201
3693,0451411013,599
3694,0446611239,9
3695,0446611239,101
3696,0446611239,2
3697,0553580078,59
3698,0553580078,266
3699,0425189414,15
3700,0425189414,79
3701,0425189414,632
3702,0812909372,59
3703,0812909372,173
3704,0451410912,62
3705,0451410912,633
3706,8481301132,70
3707,8481301132,418
3708,8481301132,634
3709,8481301132,635
3710,0316781266,91
3711,0316781266,2
3712,0486280616,4
3713,0486280616,636
3714,0743405978,174
3715,0743405978,330
3716,0743405978,2
3717,0671032658,239
3718,0671032658,2
3719,0446607835,15
3720,0446607835,20
3721,0451402103,102
3722,0451402103,337
3723,0451402103,637
3724,0373250223,52
3725,0373250223,59
3726,0373250223,2
3727,0380817683,32
3728,0380817683,484
3729,0671701053,3
3730,0671701053,97
3731,0671000381,9
3732,0671000381,244
3733,0671000381,638
3734,006101253X,91
3735,006101253X,92
3736,006101253X,639
3737,0671689231,7
3738,0671689231,2
3739,0380814021,70
3740,0380814021,201
3741,0380814021,202
3742,0373711026,9
3743,0373711026,101
3744,0373711026,2
3745,0373710992,50
3746,0373710992,2
3747,0373711107,12
3748,0373711107,242
3749,0373711107,2
3750,0440217806,30
3751,0440217806,34
3752,0440217806,2
3753,0373711123,22
3754,0373711115,116
3755,0373711115,324
3756,0373711131,70
3757,0373711131,201
3758,0373711131,202
3759,0061098795,56
3760,0061098795,382
3761,0061098795,453
3762,0791423549,91
3763,0791423549,2
3764,0375725784,287
3765,0375725784,2
3766,0465016146,117
3767,0465016146,9
3768,0465016146,640
3769,0465016146,2
3770,0465016103,287
3771,0465016103,641
3772,0373226519,117
3773,0373226519,248
3774,0373226519,642
3775,0380012774,70
3776,0380012774,201
3777,0380012774,643
3778,225313922X,59
3779,225313922X,480
3780,0142004030,56
3781,0142004030,31
3782,0452281784,98
3783,0452281784,625
3784,0452281784,69
3785,0452281784,2
3786,0375704558,15
3787,0375704558,2
3788,038533656X,7
3789,038533656X,2
3790,0743230213,113
3791,0743230213,644
3792,0345436911,3
3793,0345436911,29
3794,0452284481,56
3795,0452284481,2
3796,0802135196,22
3797,0440217520,174
3798,0440217520,2
3799,0373834985,236
3800,0373834985,266
3801,0679450548,25
3802,0679450548,134
3803,0679450548,2
3804,0451135555,15
3805,0451135555,88
3806,0451135555,89
3807,0345339703,15
3808,0345339703,79
3809,0345339703,471
3810,038039586X,117
3811,038039586X,278
3812,038039586X,2
3813,0670030643,113
3814,0670030643,309
3815,0060929596,59
3816,0060929596,2
3817,3499232871,32
3818,3499232871,284
3819,3499232871,371
3820,0374516901,59
3821,0374516901,2
3822,0440131480,645
3823,0440131480,422
3824,0609600745,136
3825,0609600745,2
3826,0375707425,56
3827,0375707425,356
3828,3453151933,15
3829,3453151933,2
3830,0231105592,59
3831,0231105592,2
3832,0590317822,9
3833,0590317822,2
3834,014056232X,15
3835,014056232X,115
3836,014056232X,2
3837,0590447319,174
3838,0590447319,2
3839,0440940001,7
3840,0440940001,2
3841,0440401119,56
3842,0440401119,223
3843,0440401119,646
3844,0440203155,1
3845,0440203155,2
3846,0812565959,91
3847,0812565959,647
3848,034536628X,90
3849,034536628X,2
3850,0880387483,9
3851,0880387483,31
3852,0880387300,3
3853,0880387300,40
3854,0425163385,3
3855,0425163385,29
3856,0743444051,50
3857,0743444051,2
3858,0061056103,62
3859,0061056103,434
3860,0671042262,174
3861,0671042262,378
3862,0425157539,15
3863,0425157539,19
3864,0553585681,15
3865,0553585681,79
3866,0553585681,535
3867,0553585118,4
3868,0553585118,454
3869,0886777690,91
3870,0886777690,92
3871,0886777690,648
3872,0743212002,15
3873,0743212002,350
3874,0743212002,2
3875,3426650754,16
3876,3426650754,69
3877,3426650754,2
3878,1854877178,15
3879,1854877178,233
3880,1854877178,2
3881,0380803526,56
3882,0380803526,356
3883,0373152655,246
3884,0373152655,2
3885,0451404033,3
3886,0451404033,55
3887,1583140352,42
3888,1583140352,221
3889,1583140352,2
3890,1854879073,91
3891,1854879073,92
3892,1854879073,2
3893,0821728326,142
3894,0821728326,435
3895,0821728326,436
3896,037348397X,22
3897,0380773155,12
3898,0380773155,2
3899,3404100263,16
3900,3404100263,17
3901,3404100263,579
3902,0679731148,15
3903,0679731148,79
3904,0679731148,471
3905,2070417700,3
3906,2070417700,40
3907,2070360075,9
3908,2070360075,212
3909,2070360075,2
3910,0786889373,16
3911,0786889373,2
3912,2207245810,56
3913,2207245810,2
3914,2207250474,52
3915,2207250474,625
3916,2207250474,69
3917,2207250474,2
3918,2290331406,9
3919,2290331406,163
3920,2070426815,246
3921,2070426815,31
3922,2290305251,56
3923,2290305251,2
3924,2070364283,70
3925,2070364283,649
3926,2070364283,2
3927,2266128566,52
3928,2266128566,2
3929,2070363104,174
3930,2070363104,650
3931,2253152277,15
3932,2253152277,79
3933,2253152277,80
3934,2253152277,2
3935,2207252000,4
3936,2207252000,5
3937,2207252000,133
3938,2253170453,15
3939,2253170453,79
3940,2253170453,632
3941,2723409821,3
3942,2723409821,97
3943,2070415686,56
3944,2070415686,332
3945,2070415686,563
3946,2258036992,25
3947,2258036992,71
3948,2207251756,13
3949,2207251756,14
3950,2207251756,2
3951,2266000489,4
3952,2266000489,172
3953,2070360423,4
3954,2070360423,454
3955,0394822862,15
3956,0394822862,20
3957,0874493803,30
3958,0874493803,34
3959,0874493803,2
3960,1569870942,22
3961,1579730272,50
3962,1579730272,651
3963,0307177092,117
3964,0307177092,185
3965,0307177092,2
3966,2253004898,15
3967,2253004898,36
3968,2253004898,2
3969,0812094271,22
3970,0380600129,32
3971,0380600129,484
3972,0451522389,15
3973,0451522389,2
3974,0425169324,9
3975,0425169324,21
3976,082176828X,15
3977,082176828X,79
3978,082176828X,2
3979,0316693324,113
3980,0316693324,652
3981,0553283685,56
3982,0553283685,2
3983,1841215457,56
3984,1841215457,223
3985,1841215457,653
3986,0064410358,16
3987,0064410358,69
3988,0064410358,2
3989,0007108648,75
3990,0007108648,226
3991,0007108648,446
3992,0064472930,12
3993,0064472930,38
3994,0064472930,433
3995,0590629824,15
3996,0590629824,2
3997,0743412273,174
3998,0743412273,303
3999,8420725927,15
4000,8420725927,40
4001,0140089586,30
4002,0140089586,34
4003,0140089586,2
4004,0316140651,12
4005,0316140651,2
4006,1559277785,30
4007,1559277785,34
4008,1559277785,2
4009,0345367898,113
4010,0345367898,309
4011,0205280854,393
4012,0205280854,391
4013,0553110721,50
4014,0553110721,237
4015,0553110721,238
4016,1558534245,30
4017,1558534245,34
4018,1558534245,35
4019,0553580272,15
4020,0553580272,66
4021,1560980087,1
4022,1560980087,2
4023,0679412271,117
4024,0679412271,16
4025,0679412271,69
4026,0679412271,2
4027,0803281730,70
4028,0803281730,424
4029,0345396529,15
4030,0345396529,2
4031,0440455332,25
4032,0440455332,654
4033,0440455332,2
4034,1860462995,9
4035,1860462995,655
4036,1860462995,656
4037,0679452281,259
4038,0679452281,2
4039,0811807150,15
4040,0811807150,359
4041,0393029190,56
4042,0393029190,223
4043,0393029190,2
4044,0385425686,102
4045,0385425686,337
4046,0385425686,637
4047,0312169655,15
4048,0312169655,115
4049,0312169655,2
4050,0785324712,59
4051,0785324712,657
4052,0449912558,22
4053,0934257345,70
4054,0934257345,197
4055,0934257345,605
4056,0312205872,70
4057,0312205872,201
4058,0312205872,643
4059,0670867144,15
4060,0670867144,20
4061,0805051732,3
4062,0805051732,148
4063,0449300021,48
4064,0449300021,658
4065,0684835983,3
4066,0684835983,227
4067,0440226430,3
4068,0440226430,24
4069,0385721358,15
4070,0385721358,659
4071,031231616X,3
4072,031231616X,196
4073,0764504509,15
4074,0764504509,20
4075,089480829X,98
4076,089480829X,109
4077,089480829X,110
4078,089480829X,2
4079,0767912233,50
4080,0767912233,607
4081,0971453217,30
4082,0971453217,389
4083,0971453209,3
4084,0971453209,24
4085,0785268030,239
4086,0785268030,495
4087,0743201736,4
4088,0743201736,470
4089,0894805770,9
4090,0894805770,660
4091,0894805770,46
4092,0440177499,15
4093,0440177499,2
4094,0553232053,113
4095,0553232053,2
4096,0312269102,25
4097,0312269102,347
4098,0062502174,3
4099,0062502174,2
4100,0688177751,56
4101,0688177751,332
4102,0688177751,333
4103,0345438329,9
4104,0345438329,2
4105,0345401123,15
4106,0345401123,80
4107,0345401123,2
4108,1593160151,16
4109,1593160151,17
4110,1593160151,405
4111,1593160127,15
4112,1593160127,233
4113,1593160127,2
4114,0451209435,50
4115,0451209435,289
4116,0451209435,290
4117,1551669501,25
4118,1551669501,81
4119,1551669501,2
4120,0375707972,3
4121,0375707972,2
4122,0618126988,136
4123,0618126988,491
4124,0060094850,70
4125,0060094850,243
4126,0060094850,2
4127,0060192305,48
4128,0060192305,661
4129,0142000361,3
4130,0142000361,97
4131,0872860175,15
4132,0872860175,2
4133,031219126X,70
4134,031219126X,197
4135,031219126X,198
4136,0020518609,174
4137,0020518609,378
4138,0345446860,56
4139,0345446860,187
4140,0345446860,662
4141,0446310492,62
4142,0446310492,63
4143,0446310492,2
4144,037348285X,9
4145,037348285X,660
4146,037348285X,663
4147,0515090506,25
4148,0515090506,2
4149,0399145087,102
4150,0399145087,664
4151,0399145087,665
4152,0399145087,666
4153,0812590244,113
4154,0812590244,309
4155,0963641328,239
4156,0963641328,667
4157,0963641328,668
4158,1574551108,25
4159,1574551108,669
4160,0879739304,15
4161,0879739304,40
4162,0965712516,48
4163,0965712516,670
4164,0965712516,671
4165,0670829943,12
4166,0670829943,242
4167,0670829943,2
4168,0060192119,4
4169,0060192119,636
4170,0836218256,56
4171,0836218256,187
4172,0836218256,672
4173,0898707129,113
4174,0898707129,652
4175,0805420460,30
4176,0805420460,34
4177,0805420460,2
4178,0140140352,16
4179,0140140352,265
4180,0140140352,2
4181,1575666529,30
4182,1575666529,229
4183,0312990456,15
4184,0312990456,233
4185,0312990456,2
4186,0440221102,239
4187,0440221102,673
4188,0316969680,9
4189,0316969680,21
4190,8807015293,56
4191,8807015293,2
4192,881787017X,70
4193,881787017X,2
4194,0449207463,52
4195,0449207463,2
4196,0689109865,41
4197,0689109865,420
4198,3518368540,59
4199,3518368540,480
4200,0312423209,287
4201,0312423209,43
4202,0312423209,2
4203,0141180633,15
4204,0141180633,20
4205,0140283382,15
4206,0140283382,227
4207,0786248688,645
4208,0786248688,2
4209,0773762078,59
4210,0773762078,31
4211,0884041093,3
4212,0884041093,97
4213,0884040801,41
4214,0884040801,2
4215,0786887842,117
4216,0786887842,248
4217,0786887842,674
4218,0450542912,15
4219,0450542912,2
4220,0192817264,98
4221,0192817264,39
4222,0192817264,675
4223,0751522732,15
4224,0751522732,541
4225,0091850401,4
4226,0091850401,676
4227,1853260312,174
4228,1853260312,2
4229,0140016821,15
4230,0140016821,80
4231,0140016821,2
4232,0440418569,15
4233,0440418569,2
4234,0786014210,25
4235,0786014210,677
4236,0786014210,2
4237,0441005667,15
4238,0441005667,40
4239,0553259830,15
4240,0553259830,40
4241,0312965338,4
4242,0312965338,678
4243,1888740051,30
4244,1888740051,34
4245,1888740051,2
4246,0061008028,59
4247,0061008028,312
4248,1931646384,30
4249,1931646384,87
4250,0399501487,15
4251,0399501487,164
4252,157566559X,150
4253,157566559X,2
4254,3423125551,15
4255,3423125551,66
4256,0060514949,9
4257,0060514949,101
4258,0060514949,2
4259,0425188361,4
4260,0425188361,2
4261,0066210151,3
4262,0066210151,97
4263,0395177111,15
4264,0395177111,2
4265,0375411992,246
4266,0375411992,2
4267,0060287802,30
4268,0060287802,34
4269,0060287802,2
4270,3442730066,4
4271,3442730066,470
4272,0394718968,52
4273,0394718968,456
4274,0192820753,30
4275,0192820753,34
4276,0192820753,2
4277,0671744003,98
4278,0671744003,233
4279,0671744003,2
4280,3596129389,30
4281,3596129389,34
4282,3596129389,2
4283,0915308789,91
4284,0915308789,2
4285,3423620196,117
4286,3423620196,679
4287,0743203313,70
4288,0743203313,278
4289,0743203313,2
4290,0425177173,75
4291,0425177173,2
4292,0425172554,113
4293,0425172554,31
4294,0440224764,30
4295,0440224764,389
