copy_id,status,condition,price,ISBN
2495,Available,Poor,92.79,0385336772
2496,Available,New,110.35,0316777730
2497,Available,Good,27.78,3570300099
2498,Available,Fair,32.94,0340649763
2499,Available,New,107.89,0486272664
2500,Available,Good,101.9,0060287802
2501,Available,New,34.7,0345440773
2502,Available,Good,101.87,0553348973
2503,Available,Good,26.01,0142001740
2504,Available,Poor,139.59,0061050474
2505,Checked Out,Poor,71.55,1560238763
2506,Checked Out,Good,104.7,0140065172
2507,Checked Out,Good,70.49,3596133319
2508,Available,Fair,66.78,039592720X
2509,Available,Poor,140.23,0811201090
2510,Checked Out,New,114.37,0375411992
2511,Available,Poor,124.2,3442720001
2512,Available,New,74.88,0030615321
2513,Available,Fair,65.94,0553569058
2514,Available,Fair,123.64,0823032612
2515,Checked Out,New,113.11,0590484753
2516,Checked Out,New,145.33,0425182908
2517,Available,Fair,128.07,0609608444
2518,Available,Good,99.77,0486281965
2519,Checked Out,New,97.28,0345316991
2520,Checked Out,Poor,102.08,0312288115
2521,Checked Out,New,78.13,0553278223
2522,Checked Out,Poor,108.46,2253005274
2523,Available,New,145.37,2070334368
2524,Available,Good,75.5,0375501347
2525,Available,Poor,59.15,0345353625
2526,Available,Fair,136.73,0440225078
2527,Available,New,74.37,0375706410
2528,Available,Poor,70.8,037348397X
2529,Checked Out,Good,124.25,0446310492
2530,Checked Out,New,57.45,0786863986
2531,Available,Poor,51.99,0679419152
2532,Checked Out,Fair,61.16,0006276199
2533,Available,New,48.29,0441294677
2534,Available,Poor,37.69,1842151053
2535,Checked Out,New,31.27,0440108268
2536,Available,Fair,123.68,0380709260
2537,Available,New,130.06,0029087104
2538,Available,Good,95.78,0802433243
2539,Available,Poor,73.06,0891074759
2540,Available,Fair,86.73,0130289221
2541,Available,Good,100.37,1565122798
2542,Available,Fair,42.08,0553802488
2543,Available,Poor,21.67,0446672211
2544,Available,New,69.9,0590988301
2545,Available,Poor,62.84,1578562325
2546,Available,Good,64.11,0060013117
2547,Available,New,115.95,2070362388
2548,Available,Fair,89.01,158574218X
2549,Available,Fair,129.62,0156001942
2550,Available,Fair,121.67,0060002492
2551,Available,New,39.95,0446606723
2552,Available,Fair,142.37,0802114369
2553,Available,New,137.73,0671573020
2554,Checked Out,Poor,49.49,0393030342
2555,Available,New,140.05,0551030682
2556,Checked Out,New,47.56,0451188209
2557,Available,New,61.73,0590484753
2558,Available,Fair,20.91,3426871874
2559,Available,Poor,35.24,0671003755
2560,Checked Out,Good,68.38,0061008028
2561,Checked Out,Poor,121.4,042512892X
2562,Checked Out,Poor,149.99,0425137945
2563,Checked Out,New,114.88,0871137380
2564,Available,Poor,88.11,0671527215
2565,Available,Fair,116.73,0553285343
2566,Available,Fair,21.21,0786866462
2567,Checked Out,New,141.42,0451130448
2568,Checked Out,Good,83.86,2290305251
2569,Checked Out,Good,79.89,0312269587
2570,Available,New,64.93,0671461494
2571,Checked Out,Good,145.43,0486415864
2572,Checked Out,Poor,86.7,0525945040
2573,Available,Fair,132.92,0440214424
2574,Available,Poor,61.91,0385497466
2575,Available,Fair,131.51,0684836491
2576,Available,Fair,110.64,014023828X
2577,Available,New,127.88,1888698357
2578,Available,Fair,140.2,0061008028
2579,Available,Good,20.45,2290305251
2580,Available,Good,111.89,0609605925
2581,Available,New,75.79,006102063X
2582,Available,Fair,142.04,3462031252
2583,Available,Poor,32.16,0060932759
2584,Available,Poor,136.01,0140089586
2585,Checked Out,Poor,67.59,0380728125
2586,Available,New,49.4,0140622063
2587,Available,Poor,107.17,9681500555
2588,Available,Fair,111.28,0877732906
2589,Available,Poor,148.36,3453088433
2590,Checked Out,Poor,24.37,0553582143
2591,Available,Good,102.91,225300670X
2592,Available,Poor,135.55,0449225151
2593,Checked Out,Poor,43.7,0375411992
2594,Checked Out,Good,105.87,067142517X
2595,Checked Out,Fair,88.1,0671000306
2596,Available,Poor,30.47,0671722727
2597,Available,Good,111.53,0752999958
2598,Available,New,102.78,0743202961
2599,Available,New,27.85,0440224039
2600,Available,Poor,87.79,0156006529
2601,Available,Good,43.17,0451195663
2602,Available,Poor,46.91,1590521994
2603,Available,New,84.36,0553298860
2604,Available,Good,62.19,059035342X
2605,Checked Out,Fair,85.52,0446527165
2606,Available,Good,48.4,2253170453
2607,Available,Poor,39.63,0312717415
2608,Available,Poor,54.29,1558612815
2609,Available,Good,71.88,1551666200
2610,Available,Poor,84.87,0830819223
2611,Available,Poor,97.98,0340767936
2612,Available,Poor,111.6,0380728273
2613,Available,Fair,28.05,0070212570
2614,Available,Good,144.03,0312282990
2615,Available,New,113.51,0452277337
2616,Available,Good,81.91,038081840X
2617,Checked Out,Poor,143.83,0892967048
2618,Available,Fair,114.55,0846705672
2619,Available,New,149.41,0747538069
2620,Available,Good,52.21,0821758950
2621,Checked Out,Good,68.28,0753804700
2622,Checked Out,Poor,28.43,0451178033
2623,Available,Good,135.73,0446394521
2624,Available,Fair,96.04,0671758896
2625,Available,Poor,39.71,0312278586
2626,Available,New,78.63,0312890044
2627,Available,Fair,101.9,0142000205
2628,Checked Out,Poor,32.39,0394557433
2629,Checked Out,New,81.74,0060512806
2630,Checked Out,Fair,33.16,0451197879
2631,Available,Poor,33.11,0060171510
2632,Checked Out,Poor,36.92,038572179X
2633,Available,Fair,66.11,0446529788
2634,Available,New,113.17,0449225151
2635,Checked Out,Good,80.07,006017143X
2636,Available,New,113.88,0679884394
2637,Available,Fair,21.88,0345380371
2638,Checked Out,Good,100.6,0345370740
2639,Checked Out,Fair,76.21,0156006529
2640,Available,Poor,125.67,0786866462
2641,Available,Fair,106.54,0060529709
2642,Available,New,77.86,0743437810
2643,Available,Poor,118.56,0812094271
2644,Available,Good,76.69,0451205650
2645,Available,Fair,115.96,0671002481
2646,Checked Out,Fair,136.56,0440131480
2647,Available,Good,108.16,0061030651
2648,Available,Poor,57.35,0440235162
2649,Checked Out,Fair,86.51,0741405784
2650,Available,New,25.48,0425122123
2651,Checked Out,Fair,42.18,0446527289
2652,Available,New,29.97,0875421288
2653,Available,New,28.13,0140283382
2654,Checked Out,Good,134.76,0316171107
2655,Available,Fair,60.09,0140286276
2656,Available,New,75.53,155874262X
2657,Available,Fair,34.78,0767912918
2658,Available,Fair,119.92,0451199871
2659,Available,Fair,88.86,0802130496
2660,Available,Poor,85.38,342311360X
2661,Checked Out,New,110.79,0345429176
2662,Checked Out,Fair,62.42,0905762487
2663,Checked Out,Fair,52.65,0684848783
2664,Available,Fair,91.93,0140317937
2665,Checked Out,New,98.01,0425157539
2666,Available,Fair,120.91,0684848597
2667,Available,Fair,30.08,0972044205
2668,Available,Good,85.23,0446601241
2669,Available,New,99.09,0394574745
2670,Checked Out,Poor,22.69,0316182540
2671,Available,Poor,38.72,0425178242
2672,Available,Fair,78.27,0399501487
2673,Checked Out,Good,95.19,0671676652
2674,Checked Out,Fair,144.27,0130179620
2675,Available,Good,131.59,3423620196
2676,Available,Poor,136.33,0897322339
2677,Available,Poor,89.17,0749748028
2678,Checked Out,New,55.73,0385483503
2679,Available,Poor,147.28,0192860925
2680,Checked Out,Fair,121.07,0446525502
2681,Available,Good,94.04,0451450256
2682,Available,New,81.5,0064405176
2683,Available,Good,84.11,0786000988
2684,Available,New,118.97,0871137631
2685,Available,Poor,91.77,031227999X
2686,Available,Good,67.35,0130139165
2687,Checked Out,Poor,138.05,0061093092
2688,Available,Poor,55.31,0553574167
2689,Available,Fair,90.4,0743222229
2690,Checked Out,Poor,126.29,0718144538
2691,Available,Good,42.11,0812541642
2692,Available,Good,87.11,0684831058
2693,Available,Fair,33.71,0618050140
2694,Available,Fair,113.6,0373242328
2695,Available,Poor,106.88,0451406923
2696,Available,New,86.82,0553476580
2697,Available,Poor,54.55,042517736X
2698,Checked Out,Good,45.53,067169071X
2699,Checked Out,Fair,20.94,0452283914
2700,Available,New,36.73,1573225789
2701,Available,Good,99.77,0671694049
2702,Checked Out,Fair,129.67,0515131091
2703,Available,Fair,126.0,0060512806
2704,Checked Out,Good,29.04,0525943862
2705,Checked Out,Poor,98.87,0330357190
2706,Checked Out,Poor,21.46,3502670005
2707,Checked Out,Good,115.68,1888740051
2708,Checked Out,Fair,61.56,0679452281
2709,Available,Fair,139.19,055326382X
2710,Checked Out,Good,90.54,2266000489
2711,Checked Out,Good,88.9,0671042262
2712,Available,New,105.66,0850315336
2713,Checked Out,New,131.53,0385505833
2714,Checked Out,Good,40.11,0380727501
2715,Available,Good,52.74,0688156126
2716,Available,Poor,91.74,0307001385
2717,Checked Out,Poor,35.55,0515122408
2718,Available,Poor,86.56,0312281250
2719,Checked Out,Fair,50.03,0749748001
2720,Available,Fair,93.19,0553580302
2721,Available,Poor,114.58,3746611229
2722,Available,Poor,108.6,1853260312
2723,Available,New,59.67,0786014741
2724,Available,Good,127.72,014131088X
2725,Available,New,70.57,0345422384
2726,Checked Out,Poor,28.61,0061073091
2727,Available,Poor,65.48,3746670144
2728,Available,Good,134.95,0451186648
2729,Available,New,117.6,0553347594
2730,Available,Poor,35.93,0440415993
2731,Available,New,141.24,0684854953
2732,Available,Good,147.2,0152162445
2733,Available,Fair,138.94,0823032612
2734,Available,Good,39.82,0671024248
2735,Checked Out,Good,73.93,3746670055
2736,Available,New,112.13,0375705228
2737,Available,Fair,112.54,0345290240
2738,Available,Fair,98.4,1569470901
2739,Available,New,79.93,0385490992
2740,Checked Out,Poor,121.15,0849943728
2741,Available,Good,119.62,0684829746
2742,Available,Good,50.95,8532501192
2743,Checked Out,Fair,88.23,1573221775
2744,Available,Poor,124.61,067102535X
2745,Checked Out,Fair,74.95,0307177092
2746,Available,New,23.69,0451526341
2747,Available,Fair,52.31,0385420161
2748,Available,New,65.28,0439221706
2749,Available,New,59.1,0373257074
2750,Available,New,70.15,044023722X
2751,Available,Poor,40.62,0316089699
2752,Available,Poor,52.63,0345305477
2753,Available,Good,149.4,0441294677
2754,Available,New,107.55,0140374248
2755,Checked Out,New,61.24,0451204050
2756,Available,Good,42.67,0380009560
2757,Available,New,52.91,0789491869
2758,Checked Out,Poor,83.91,3423241489
2759,Available,Fair,122.64,0340767936
2760,Checked Out,Fair,35.53,0786014741
2761,Available,New,28.74,0312205872
2762,Checked Out,Good,102.79,0373301626
2763,Checked Out,Good,29.86,0451402251
2764,Available,Good,66.71,0380728729
2765,Available,Poor,26.83,0812822625
2766,Available,New,47.39,0440131480
2767,Checked Out,Fair,78.13,2277238929
2768,Checked Out,New,24.96,0450029956
2769,Available,Good,90.16,0812513738
2770,Checked Out,New,88.83,0061031569
2771,Available,Poor,86.34,0767912233
2772,Available,New,60.15,0440130913
2773,Available,Good,40.58,0061092088
2774,Available,Fair,98.6,0743444051
2775,Available,New,42.64,0802713661
2776,Available,New,61.12,3453171977
2777,Available,New,39.24,0440234824
2778,Checked Out,Good,111.39,0385327773
2779,Checked Out,Fair,24.01,3423241489
2780,Available,New,41.11,0486265862
2781,Checked Out,Fair,25.89,059040640X
2782,Available,Fair,35.35,0060013117
2783,Available,Good,84.96,0373245696
2784,Available,Poor,103.01,0671868713
2785,Checked Out,Good,36.6,0486285529
2786,Available,Fair,133.23,0553583085
2787,Available,Poor,71.01,0835949362
2788,Available,Poor,25.11,0446605891
2789,Checked Out,Poor,32.03,0394574745
2790,Checked Out,Poor,75.44,0345353145
2791,Available,Fair,139.87,0871137380
2792,Available,Poor,108.94,3608919724
2793,Checked Out,New,102.48,0393321576
2794,Checked Out,New,77.1,0694524638
2795,Checked Out,Fair,118.05,0060908548
2796,Available,Fair,127.39,0801096677
2797,Available,Fair,27.54,0743482891
2798,Checked Out,Poor,25.86,0764504509
2799,Available,Poor,106.09,0140382658
2800,Available,Poor,49.47,0671758896
2801,Available,Fair,76.76,0373711123
2802,Available,Good,149.68,0439221676
2803,Checked Out,Good,24.85,0933121245
2804,Available,Good,131.39,0451523415
2805,Available,Good,93.82,0855030224
2806,Available,New,86.58,3423241489
2807,Available,Poor,31.01,0743457358
2808,Available,New,149.5,0449006557
2809,Available,Fair,36.51,2266029460
2810,Available,Good,125.88,0439221730
2811,Checked Out,New,103.74,031227999X
2812,Available,Fair,90.1,0449207463
2813,Available,Poor,80.13,0805210318
2814,Available,Poor,49.1,0385511612
2815,Available,Poor,87.54,3257228007
2816,Available,New,47.34,0380817683
2817,Checked Out,Good,24.46,1563410443
2818,Checked Out,Poor,24.97,0140021566
2819,Checked Out,Fair,90.82,1558612815
2820,Checked Out,Poor,88.15,0373092237
2821,Checked Out,Fair,67.44,140003180X
2822,Available,New,113.8,0791423549
2823,Checked Out,New,109.65,0812517032
2824,Available,Poor,121.57,0060973129
2825,Available,Fair,46.48,0802130259
2826,Checked Out,New,116.25,1855681870
2827,Checked Out,New,34.37,0618045996
2828,Available,New,52.81,349913358X
2829,Checked Out,Good,72.72,0884111342
2830,Checked Out,Good,25.04,0927545373
2831,Available,Good,88.09,1575663937
2832,Available,Poor,144.02,0517149257
2833,Checked Out,Fair,104.82,0385721420
2834,Available,Fair,111.15,0064405176
2835,Available,Poor,32.66,0553561618
2836,Available,New,35.45,020530902X
2837,Checked Out,Poor,36.48,0345251733
2838,Checked Out,New,25.57,0393030342
2839,Available,Fair,41.41,3499151502
2840,Checked Out,Poor,20.91,3442724686
2841,Available,Poor,20.33,0345435869
2842,Available,Good,53.5,0375412972
2843,Checked Out,Good,110.09,0385503857
2844,Available,Poor,70.44,0345402871
2845,Available,Poor,130.87,0684824442
2846,Available,New,107.98,0451163494
2847,Available,Poor,131.96,0812822625
2848,Available,Poor,49.75,0749748028
2849,Available,Good,136.06,0140282378
2850,Checked Out,Poor,103.93,0060922532
2851,Available,Fair,112.11,3453147243
2852,Available,New,88.1,0345305477
2853,Available,Fair,69.59,0373764146
2854,Available,Fair,104.38,0060973129
2855,Checked Out,Poor,100.92,0316171107
2856,Checked Out,Good,61.64,0452279690
2857,Checked Out,Poor,72.48,1573225487
2858,Available,Poor,85.03,0064409430
2859,Checked Out,New,113.45,0816152446
2860,Available,Poor,21.52,3889774016
2861,Available,Poor,125.61,0375726624
2862,Available,Poor,38.35,0060987103
2863,Checked Out,Fair,73.64,0671003755
2864,Checked Out,New,39.78,0850315336
2865,Checked Out,Good,54.04,0553572997
2866,Available,Good,93.86,0866119566
2867,Available,Good,32.17,0670848549
2868,Available,Fair,22.46,8806163698
2869,Checked Out,Poor,142.14,0679743464
2870,Available,New,83.69,0449207757
2871,Available,New,109.27,0373196903
2872,Checked Out,New,28.21,0670892963
2873,Checked Out,Poor,22.74,0743225406
2874,Checked Out,Fair,41.01,0671676652
2875,Available,Fair,117.92,0385498721
2876,Available,Good,132.49,1555217532
2877,Available,Good,45.66,0671000306
2878,Checked Out,Fair,115.64,0945397410
2879,Available,Fair,129.24,0446364193
2880,Available,Poor,81.87,0375705228
2881,Checked Out,New,106.57,1575663937
2882,Available,New,75.87,0446527165
2883,Available,Good,102.18,0590947257
2884,Available,Poor,75.51,0849943450
2885,Available,Good,140.68,0312278675
2886,Checked Out,Fair,77.07,0385475713
2887,Checked Out,Good,24.13,3453189442
2888,Checked Out,Poor,96.2,0671793489
2889,Checked Out,Poor,72.21,0440117291
2890,Available,New,79.49,0312243022
2891,Checked Out,Fair,127.29,0061099686
2892,Available,Good,111.02,006092988X
2893,Available,Fair,28.99,0099244926
2894,Available,Poor,88.6,0793133955
2895,Checked Out,Poor,37.15,8880892207
2896,Available,New,126.96,0786866462
2897,Available,Poor,109.94,1569314195
2898,Available,New,117.59,087226002X
2899,Checked Out,Good,113.67,0140021566
2900,Available,Good,138.29,0552999512
2901,Available,Fair,32.87,0688180639
2902,Available,New,125.89,0553280333
2903,Available,Poor,76.5,096478260X
2904,Available,Good,68.03,0812513754
2905,Available,Fair,129.92,0312965338
2906,Available,Fair,149.34,041619513X
2907,Checked Out,Good,66.73,0140390693
2908,Checked Out,Poor,28.9,0786890436
2909,Checked Out,Good,125.82,042511774X
2910,Checked Out,Fair,109.59,0553110721
2911,Available,Good,110.91,0345297687
2912,Available,New,54.58,076790382X
2913,Available,Good,132.56,0140021566
2914,Available,Good,147.26,0446527289
2915,Checked Out,Poor,32.73,0884053660
2916,Checked Out,Good,51.18,8401466350
2917,Available,Fair,69.8,0062517856
2918,Available,Fair,142.74,0684868911
2919,Available,Fair,140.1,880781210X
2920,Checked Out,New,130.75,0767902521
2921,Available,Fair,82.7,0385304366
2922,Available,Fair,107.27,0963641328
2923,Checked Out,Good,117.56,014023828X
2924,Checked Out,Fair,122.78,3404920910
2925,Available,Fair,106.65,0375420673
2926,Checked Out,New,25.67,0380752107
2927,Checked Out,Good,40.41,1574551108
2928,Available,Good,106.69,0375412972
2929,Checked Out,Good,141.65,1561706213
2930,Available,Fair,29.47,8401351421
2931,Available,Fair,24.5,1552041778
2932,Checked Out,New,62.16,3518368540
2933,Available,Good,46.12,0842342702
2934,Available,New,124.47,0812516192
2935,Available,New,78.05,0553582143
2936,Checked Out,New,124.93,0743245024
2937,Available,Fair,64.29,0688169678
2938,Checked Out,Poor,126.69,0385306032
2939,Checked Out,New,24.72,0786913878
2940,Available,Good,118.17,0195153448
2941,Available,Poor,40.87,0425161242
2942,Available,Fair,45.99,0830819223
2943,Available,New,121.21,0767904281
2944,Available,New,52.73,0553584383
2945,Available,Fair,123.93,0451411013
2946,Available,New,124.67,0876850867
2947,Available,New,131.38,0064472779
2948,Available,Fair,132.42,2253043974
2949,Available,New,89.13,1558531025
2950,Available,Poor,94.68,0385306032
2951,Available,Good,71.63,0060171510
2952,Available,Good,46.79,080213825X
2953,Checked Out,Fair,86.6,0140140352
2954,Checked Out,Fair,50.68,8845229041
2955,Checked Out,Good,78.26,0836228790
2956,Available,Fair,30.23,8478098267
2957,Checked Out,Fair,109.82,0060188731
2958,Available,Fair,84.02,0821724231
2959,Available,Fair,121.0,0380009560
2960,Available,New,66.41,0486243451
2961,Available,Fair,81.45,0460878263
2962,Available,Fair,118.08,0425184129
2963,Available,Good,22.81,0702228842
2964,Checked Out,Poor,50.75,8845229041
2965,Available,New,144.19,0875421288
2966,Available,Good,91.51,0385512104
2967,Available,Fair,83.61,0805062971
2968,Available,New,138.14,0345430476
2969,Checked Out,Fair,47.91,0425167720
2970,Checked Out,Poor,59.17,0451523369
2971,Available,Good,116.61,2070362388
2972,Checked Out,New,41.53,0670894494
2973,Available,Good,102.56,0060506679
2974,Checked Out,Poor,117.45,0399147357
2975,Checked Out,New,20.99,3257201761
2976,Checked Out,New,140.74,0425120279
2977,Available,Poor,71.34,0684831058
2978,Checked Out,New,34.05,0689109865
2979,Available,Fair,110.24,0316136778
2980,Checked Out,New,121.49,0676974562
2981,Available,Fair,114.43,0393020371
2982,Checked Out,Poor,131.34,0312990456
2983,Checked Out,Poor,75.22,0843943769
2984,Checked Out,Fair,61.99,9679787834
2985,Checked Out,Poor,36.38,0316154067
2986,Available,Fair,103.75,3442435951
2987,Available,New,43.62,0380789019
2988,Available,New,66.9,0345290240
2989,Available,Good,96.33,0684801469
2990,Available,Fair,23.58,0894342789
2991,Available,New,74.7,006092988X
2992,Checked Out,New,22.63,0671032658
2993,Checked Out,Fair,45.39,0786248688
2994,Checked Out,Fair,143.17,0316779490
2995,Available,Poor,89.56,0425124347
2996,Available,New,133.24,0345380371
2997,Available,Fair,136.49,0884040801
2998,Available,Fair,91.16,0385721420
2999,Available,Good,130.78,0752999958
3000,Checked Out,Poor,132.24,0440225078
3001,Available,New,140.3,0316776963
3002,Available,Fair,71.83,0452280907
3003,Checked Out,Fair,38.75,0439569842
3004,Available,Poor,73.37,2253001279
3005,Available,New,78.03,0312995423
3006,Available,New,57.57,0688180639
3007,Available,Fair,31.85,8806142267
3008,Checked Out,Good,123.19,0884041093
3009,Available,Fair,31.06,0809237628
3010,Available,New,93.92,0939766027
3011,Available,Poor,93.62,0316789844
3012,Checked Out,Good,132.73,0140042393
3013,Available,New,56.03,0060930187
3014,Available,Poor,53.66,0440206154
3015,Available,Poor,126.9,0099771519
3016,Checked Out,Poor,36.77,1558505377
3017,Checked Out,New,68.3,0590514776
3018,Checked Out,Poor,103.51,3423116714
3019,Available,Good,116.79,844062719X
3020,Available,Poor,104.93,3453147243
3021,Checked Out,Poor,103.86,0375704558
3022,Checked Out,Poor,35.54,0688177751
3023,Available,Fair,30.61,0884043142
3024,Available,Fair,122.77,3518367064
3025,Available,New,42.55,0151001006
3026,Available,New,92.31,0061073091
3027,Checked Out,Good,53.34,0373871945
3028,Available,Good,30.11,0965746828
3029,Available,Good,41.45,0140256369
3030,Available,Good,70.9,0060973129
3031,Available,New,90.84,042511774X
3032,Available,Good,33.28,2253063339
3033,Available,Poor,45.05,0821211226
3034,Available,Fair,94.52,2266084372
3035,Available,Good,68.27,0312964854
3036,Available,Poor,30.43,3453132262
3037,Available,Good,130.62,0385235941
3038,Available,Fair,60.12,0425158616
3039,Available,Poor,112.01,0385314744
3040,Checked Out,Fair,39.98,0684824442
3041,Available,Fair,48.76,0441004016
3042,Checked Out,Good,90.8,0684823802
3043,Checked Out,New,58.75,080521061X
3044,Available,Poor,114.35,0679423079
3045,Available,Fair,55.74,0441783589
3046,Available,Fair,54.01,0425181111
3047,Available,Poor,114.31,0865050880
3048,Checked Out,Good,66.74,042518630X
3049,Checked Out,Poor,71.71,8433914545
3050,Available,Fair,77.18,340780573X
3051,Available,Fair,101.63,0345316991
3052,Checked Out,Fair,92.01,3407780028
3053,Available,Good,87.86,0805012478
3054,Checked Out,New,65.83,0553274503
3055,Checked Out,Poor,114.37,0060512806
3056,Available,Poor,127.62,0020442408
3057,Available,New,85.51,0886771560
3058,Checked Out,New,124.6,0312278586
3059,Available,New,36.88,0061030147
3060,Available,Poor,121.38,0373764146
3061,Available,Good,124.61,1581820542
3062,Available,Poor,75.3,0452284481
3063,Checked Out,Poor,60.65,2266029460
3064,Checked Out,Good,123.19,8532501192
3065,Available,Fair,138.44,0743411269
3066,Available,New,105.07,0826308791
3067,Available,Poor,80.09,042518630X
3068,Available,New,144.35,0676974562
3069,Available,Good,96.04,0890420254
3070,Available,Good,74.9,0764504509
3071,Available,Poor,36.96,0425176428
3072,Available,Good,25.63,0345251733
3073,Checked Out,Poor,74.64,074345829X
3074,Checked Out,Good,104.86,0380810336
3075,Available,Fair,102.42,1558532161
3076,Available,Poor,102.87,0393020371
3077,Available,Poor,26.37,0805019367
3078,Available,Fair,35.71,0312970242
3079,Checked Out,Good,116.68,044132231X
3080,Available,Good,78.04,0671694049
3081,Checked Out,Poor,32.34,0130179620
3082,Available,Fair,31.61,006101351X
3083,Checked Out,Poor,35.1,0156528207
3084,Checked Out,New,125.16,8423324311
3085,Checked Out,New,26.95,0812517032
3086,Checked Out,New,37.87,0374157065
3087,Available,Poor,122.06,185479549X
3088,Checked Out,Good,64.77,0743230213
3089,Available,Poor,142.19,0140348107
3090,Available,New,80.11,0385720920
3091,Available,Good,92.04,0805056491
3092,Available,Poor,126.34,0345348036
3093,Available,Good,141.58,1886383421
3094,Available,New,49.12,0345361792
3095,Checked Out,Poor,121.36,0671864769
3096,Checked Out,New,79.44,0553258524
3097,Checked Out,Good,72.5,0689832877
3098,Checked Out,Poor,139.83,0553582143
3099,Checked Out,Poor,87.09,0465021433
3100,Available,Fair,147.77,039914370X
3101,Available,Fair,92.22,9679787834
3102,Available,Good,39.29,0671504282
3103,Available,Fair,98.81,0440130913
3104,Available,Poor,52.98,157566559X
3105,Checked Out,New,69.51,0312890044
3106,Available,Poor,49.46,0060809027
3107,Available,New,59.72,0312278586
3108,Available,Fair,121.25,0440940001
3109,Available,New,123.24,0684823802
3110,Available,Fair,23.53,0061000175
3111,Available,Poor,101.74,8585622032
3112,Available,Good,58.18,0785263780
3113,Available,Good,59.52,0330376136
3114,Available,Fair,118.91,0446609323
3115,Available,Good,71.79,1841952931
3116,Checked Out,New,127.73,0743230213
3117,Checked Out,New,50.11,0345313860
3118,Checked Out,Good,39.11,0851707777
3119,Available,Good,140.98,0152162577
3120,Checked Out,New,46.43,0345428544
3121,Available,Poor,77.3,0195086295
3122,Available,New,75.06,0671578391
3123,Available,Poor,26.83,3478088534
3124,Available,New,146.19,8476409419
3125,Checked Out,Fair,92.2,0553258540
3126,Checked Out,Poor,64.84,1576737357
3127,Available,Poor,139.95,0451147375
3128,Available,Poor,148.54,0425142485
3129,Checked Out,New,89.63,0141001771
3130,Available,Good,87.65,0684180200
3131,Checked Out,Fair,70.63,0316969680
3132,Available,Fair,50.35,0156047624
3133,Available,Fair,89.06,9505470010
3134,Available,Poor,103.28,0446610038
3135,Checked Out,Fair,56.21,0061099686
3136,Available,Poor,60.4,0679745645
3137,Available,Fair,117.01,1857938011
3138,Available,New,46.08,0895774666
3139,Checked Out,Poor,117.66,0312958455
3140,Available,New,116.17,8478091246
3141,Checked Out,New,65.33,0345416260
3142,Available,New,30.69,0671759361
3143,Available,New,38.91,1558612815
3144,Checked Out,New,58.91,0451151259
3145,Available,Good,149.57,0449005569
3146,Checked Out,Poor,124.35,0446531332
3147,Available,Poor,33.96,0553580272
3148,Available,Fair,138.0,0060199563
3149,Available,New,42.59,067084487X
3150,Checked Out,Poor,21.11,0671676652
3151,Available,Fair,69.3,0451169530
3152,Checked Out,Good,78.09,0140253580
3153,Available,Fair,133.74,0446523992
3154,Checked Out,Fair,137.65,0684180200
3155,Available,Fair,34.24,0380973545
3156,Checked Out,Good,100.93,0451163753
3157,Checked Out,New,21.15,0385472951
3158,Available,Fair,73.43,0425162788
3159,Available,Good,46.56,076790382X
3160,Available,Fair,99.05,0156006529
3161,Checked Out,Good,29.07,0821750410
3162,Checked Out,New,149.1,3462021095
3163,Available,Fair,24.79,0345443284
3164,Available,New,105.45,0373301537
3165,Available,Fair,136.73,8489618844
3166,Checked Out,Fair,37.03,1555834531
3167,Available,Poor,84.49,0440215625
3168,Available,Fair,66.56,006251119X
3169,Checked Out,Good,124.31,0609602535
3170,Available,New,121.69,0743469801
3171,Available,Fair,98.05,006102063X
3172,Checked Out,New,54.37,031298250X
3173,Checked Out,New,76.22,0743444167
3174,Available,Good,36.25,0892882816
3175,Available,New,79.78,0385336772
3176,Available,Good,39.71,043922165X
3177,Checked Out,Poor,37.53,0060913509
3178,Available,Good,80.23,0345369947
3179,Checked Out,Fair,101.44,0874067391
3180,Available,New,149.01,0375706410
3181,Available,Good,63.34,3596129389
3182,Checked Out,Poor,135.36,0671024248
3183,Available,Good,34.7,0394758285
3184,Available,Fair,148.44,0151008116
3185,Available,Poor,25.98,0198811020
3186,Checked Out,Poor,88.67,0446606723
3187,Available,New,46.52,0743246918
3188,Available,Poor,79.91,0231105592
3189,Checked Out,Fair,92.75,225313922X
3190,Available,Poor,71.86,0373258674
3191,Available,Good,47.59,1863714081
3192,Available,New,21.06,0425178773
3193,Available,Fair,52.78,0671525832
3194,Available,Fair,115.72,1853260622
3195,Available,Poor,144.1,0308102282
3196,Available,Poor,58.76,0441003257
3197,Checked Out,Good,63.95,0812523873
3198,Available,Poor,64.9,1558534245
3199,Checked Out,New,96.86,0865050880
3200,Checked Out,New,124.09,0452266688
3201,Checked Out,Poor,78.03,1581820542
3202,Available,Good,141.19,0521427150
3203,Available,Good,76.77,0380817144
3204,Checked Out,Poor,98.73,0793133955
3205,Available,Good,23.07,0312423209
3206,Available,New,125.58,0385240406
3207,Checked Out,Fair,78.82,0449005569
3208,Available,New,148.8,0375814248
3209,Available,New,64.75,074141127X
3210,Available,New,140.88,0385472951
3211,Checked Out,Good,68.46,061819729X
3212,Available,Good,127.94,185479549X
3213,Available,Fair,135.46,0060930187
3214,Checked Out,Good,54.79,0821758950
3215,Available,Fair,47.25,0884041093
3216,Checked Out,Fair,51.97,3257250053
3217,Checked Out,Fair,115.39,0743456866
3218,Checked Out,New,123.3,0451454677
3219,Available,Good,25.08,055326382X
